run,model,sb,state,day,period,acc
4,ecnn2,7,test,3,AM,0.43017578125
4,ecnn2,7,test,3,PM,0.449462890625
4,ecnn2,7,test,4,AM,0.414794921875
4,ecnn2,7,test,4,PM,0.370849609375
4,ecnn2,7,test,5,AM,0.41455078125
4,ecnn2,7,test,5,PM,0.43017578125
4,ecnn2,8,val,1,AM,0.6513671875
4,ecnn2,8,val,1,PM,0.67333984375
4,ecnn2,8,val,2,AM,0.556640625
4,ecnn2,8,val,2,PM,0.6943359375
4,ecnn2,8,test,3,AM,0.381103515625
4,ecnn2,8,test,3,PM,0.299560546875
4,ecnn2,8,test,4,AM,0.505859375
4,ecnn2,8,test,4,PM,0.41015625
4,ecnn2,8,test,5,AM,0.4443359375
4,ecnn2,8,test,5,PM,0.47900390625
4,ecnn2,10,val,1,AM,0.70849609375
4,ecnn2,10,val,1,PM,0.80419921875
4,ecnn2,10,val,2,AM,0.6396484375
4,ecnn2,10,val,2,PM,0.62158203125
4,ecnn2,10,test,3,AM,0.421142578125
4,ecnn2,10,test,3,PM,0.405029296875
4,ecnn2,10,test,4,AM,0.38818359375
4,ecnn2,10,test,4,PM,0.61865234375
4,ecnn2,10,test,5,AM,0.491943359375
4,ecnn2,10,test,5,PM,0.33251953125
4,ecnn3,1,val,1,AM,0.7412109375
4,ecnn3,1,val,1,PM,0.72705078125
4,ecnn3,1,val,2,AM,0.76025390625
4,ecnn3,1,val,2,PM,0.76513671875
4,ecnn3,1,test,3,AM,0.67919921875
4,ecnn3,1,test,3,PM,0.55859375
4,ecnn3,1,test,4,AM,0.70556640625
4,ecnn3,1,test,4,PM,0.7216796875
4,ecnn3,1,test,5,AM,0.65478515625
4,ecnn3,1,test,5,PM,0.63720703125
4,ecnn3,3,val,1,AM,0.55126953125
4,ecnn3,3,val,1,PM,0.73583984375
4,ecnn3,3,val,2,AM,0.76123046875
4,ecnn3,3,val,2,PM,0.775390625
4,ecnn3,3,test,3,AM,0.642578125
4,ecnn3,3,test,3,PM,0.482666015625
4,ecnn3,3,test,4,AM,0.492431640625
4,ecnn3,3,test,4,PM,0.52197265625
4,ecnn3,3,test,5,AM,0.488525390625
4,ecnn3,3,test,5,PM,0.428955078125
4,ecnn3,4,val,1,AM,0.66455078125
4,ecnn3,4,val,1,PM,0.7265625
4,ecnn3,4,val,2,AM,0.7646484375
4,ecnn3,4,val,2,PM,0.82861328125
4,ecnn3,4,test,3,AM,0.415771484375
4,ecnn3,4,test,3,PM,0.3779296875
4,ecnn3,4,test,4,AM,0.387451171875
4,ecnn3,4,test,4,PM,0.403076171875
4,ecnn3,4,test,5,AM,0.400390625
4,ecnn3,4,test,5,PM,0.411376953125
4,ecnn3,5,val,1,AM,0.89013671875
4,ecnn3,5,val,1,PM,0.8017578125
4,ecnn3,5,val,2,AM,0.8671875
4,ecnn3,5,val,2,PM,0.85693359375
4,ecnn3,5,test,3,AM,0.64306640625
4,ecnn3,5,test,3,PM,0.70654296875
4,ecnn3,5,test,4,AM,0.541015625
4,ecnn3,5,test,4,PM,0.64892578125
4,ecnn3,5,test,5,AM,0.630859375
4,ecnn3,5,test,5,PM,0.64794921875
4,ecnn3,6,val,1,AM,0.83447265625
4,ecnn3,6,val,1,PM,0.80517578125
4,ecnn3,6,val,2,AM,0.82666015625
4,ecnn3,6,val,2,PM,0.81103515625
4,ecnn3,6,test,3,AM,0.44140625
4,ecnn3,6,test,3,PM,0.60986328125
4,ecnn3,6,test,4,AM,0.59716796875
4,ecnn3,6,test,4,PM,0.52197265625
4,ecnn3,6,test,5,AM,0.2293701171875
4,ecnn3,6,test,5,PM,0.381591796875
4,ecnn3,7,val,1,AM,0.6953125
4,ecnn3,7,val,1,PM,0.70556640625
4,ecnn3,7,val,2,AM,0.65576171875
4,ecnn3,7,val,2,PM,0.7490234375
4,ecnn3,7,test,3,AM,0.5595703125
4,ecnn3,7,test,3,PM,0.5703125
4,ecnn3,7,test,4,AM,0.39111328125
4,ecnn3,7,test,4,PM,0.49755859375
4,ecnn3,7,test,5,AM,0.46484375
4,ecnn3,7,test,5,PM,0.474365234375
4,ecnn3,8,val,1,AM,0.77490234375
4,ecnn3,8,val,1,PM,0.76416015625
4,ecnn3,8,val,2,AM,0.740234375
4,ecnn3,8,val,2,PM,0.8134765625
4,ecnn3,8,test,3,AM,0.2108154296875
4,ecnn3,8,test,3,PM,0.34521484375
4,ecnn3,8,test,4,AM,0.4326171875
4,ecnn3,8,test,4,PM,0.431640625
4,ecnn3,8,test,5,AM,0.50146484375
4,ecnn3,8,test,5,PM,0.42431640625
4,ecnn3,10,val,1,AM,0.78515625
4,ecnn3,10,val,1,PM,0.8427734375
4,ecnn3,10,val,2,AM,0.734375
4,ecnn3,10,val,2,PM,0.64453125
4,ecnn3,10,test,3,AM,0.449951171875
4,ecnn3,10,test,3,PM,0.41748046875
4,ecnn3,10,test,4,AM,0.41259765625
4,ecnn3,10,test,4,PM,0.66357421875
4,ecnn3,10,test,5,AM,0.49365234375
4,ecnn3,10,test,5,PM,0.36962890625
5,ecnn0,1,val,1,AM,0.740234375
5,ecnn0,1,val,1,PM,0.75146484375
5,ecnn0,1,val,2,AM,0.7734375
5,ecnn0,1,val,2,PM,0.7783203125
5,ecnn0,1,test,3,AM,0.68310546875
5,ecnn0,1,test,3,PM,0.4736328125
5,ecnn0,1,test,4,AM,0.7294921875
5,ecnn0,1,test,4,PM,0.703125
5,ecnn0,1,test,5,AM,0.6533203125
5,ecnn0,1,test,5,PM,0.658203125
5,ecnn0,3,val,1,AM,0.7705078125
5,ecnn0,3,val,1,PM,0.79736328125
5,ecnn0,3,val,2,AM,0.84375
5,ecnn0,3,val,2,PM,0.8427734375
5,ecnn0,3,test,3,AM,0.68701171875
5,ecnn0,3,test,3,PM,0.5888671875
5,ecnn0,3,test,4,AM,0.307861328125
5,ecnn0,3,test,4,PM,0.5224609375
5,ecnn0,3,test,5,AM,0.564453125
5,ecnn0,3,test,5,PM,0.462646484375
5,ecnn0,4,val,1,AM,0.6806640625
5,ecnn0,4,val,1,PM,0.76220703125
5,ecnn0,4,val,2,AM,0.73095703125
5,ecnn0,4,val,2,PM,0.8330078125
5,ecnn0,4,test,3,AM,0.45947265625
5,ecnn0,4,test,3,PM,0.401123046875
5,ecnn0,4,test,4,AM,0.4052734375
5,ecnn0,4,test,4,PM,0.415283203125
5,ecnn0,4,test,5,AM,0.407958984375
5,ecnn0,4,test,5,PM,0.407958984375
5,ecnn0,5,val,1,AM,0.9208984375
5,ecnn0,5,val,1,PM,0.84716796875
5,ecnn0,5,val,2,AM,0.88525390625
5,ecnn0,5,val,2,PM,0.908203125
5,ecnn0,5,test,3,AM,0.60498046875
5,ecnn0,5,test,3,PM,0.6962890625
5,ecnn0,5,test,4,AM,0.50390625
5,ecnn0,5,test,4,PM,0.65283203125
5,ecnn0,5,test,5,AM,0.63720703125
5,ecnn0,5,test,5,PM,0.646484375
5,ecnn0,6,val,1,AM,0.8828125
5,ecnn0,6,val,1,PM,0.84912109375
5,ecnn0,6,val,2,AM,0.8525390625
5,ecnn0,6,val,2,PM,0.86865234375
5,ecnn0,6,test,3,AM,0.4970703125
5,ecnn0,6,test,3,PM,0.62744140625
5,ecnn0,6,test,4,AM,0.59716796875
5,ecnn0,6,test,4,PM,0.53564453125
5,ecnn0,6,test,5,AM,0.253173828125
5,ecnn0,6,test,5,PM,0.481201171875
5,ecnn0,7,val,1,AM,0.66796875
5,ecnn0,7,val,1,PM,0.7275390625
5,ecnn0,7,val,2,AM,0.68017578125
5,ecnn0,7,val,2,PM,0.734375
5,ecnn0,7,test,3,AM,0.5595703125
5,ecnn0,7,test,3,PM,0.576171875
5,ecnn0,7,test,4,AM,0.407958984375
5,ecnn0,7,test,4,PM,0.490966796875
5,ecnn0,7,test,5,AM,0.47607421875
5,ecnn0,7,test,5,PM,0.48291015625
5,ecnn0,8,val,1,AM,0.77587890625
5,ecnn0,8,val,1,PM,0.7548828125
5,ecnn0,8,val,2,AM,0.74560546875
5,ecnn0,8,val,2,PM,0.80859375
5,ecnn0,8,test,3,AM,0.216064453125
5,ecnn0,8,test,3,PM,0.341796875
5,ecnn0,8,test,4,AM,0.462158203125
5,ecnn0,8,test,4,PM,0.407958984375
5,ecnn0,8,test,5,AM,0.462890625
5,ecnn0,8,test,5,PM,0.428466796875
5,ecnn0,10,val,1,AM,0.806640625
5,ecnn0,10,val,1,PM,0.8740234375
5,ecnn0,10,val,2,AM,0.7265625
5,ecnn0,10,val,2,PM,0.68701171875
5,ecnn0,10,test,3,AM,0.461181640625
5,ecnn0,10,test,3,PM,0.4150390625
5,ecnn0,10,test,4,AM,0.4267578125
5,ecnn0,10,test,4,PM,0.67578125
5,ecnn0,10,test,5,AM,0.47265625
5,ecnn0,10,test,5,PM,0.3310546875
5,ecnn1,1,val,1,AM,0.72607421875
5,ecnn1,1,val,1,PM,0.73828125
5,ecnn1,1,val,2,AM,0.7919921875
5,ecnn1,1,val,2,PM,0.75830078125
5,ecnn1,1,test,3,AM,0.68310546875
5,ecnn1,1,test,3,PM,0.406494140625
5,ecnn1,1,test,4,AM,0.7275390625
5,ecnn1,1,test,4,PM,0.728515625
5,ecnn1,1,test,5,AM,0.6455078125
5,ecnn1,1,test,5,PM,0.65087890625
5,ecnn1,3,val,1,AM,0.68994140625
5,ecnn1,3,val,1,PM,0.8037109375
5,ecnn1,3,val,2,AM,0.8193359375
5,ecnn1,3,val,2,PM,0.82861328125
5,ecnn1,3,test,3,AM,0.7099609375
5,ecnn1,3,test,3,PM,0.55517578125
5,ecnn1,3,test,4,AM,0.44775390625
5,ecnn1,3,test,4,PM,0.544921875
5,ecnn1,3,test,5,AM,0.5458984375
5,ecnn1,3,test,5,PM,0.39306640625
5,ecnn1,4,val,1,AM,0.64697265625
5,ecnn1,4,val,1,PM,0.7255859375
5,ecnn1,4,val,2,AM,0.75341796875
5,ecnn1,4,val,2,PM,0.8037109375
5,ecnn1,4,test,3,AM,0.46923828125
5,ecnn1,4,test,3,PM,0.41259765625
5,ecnn1,4,test,4,AM,0.443115234375
5,ecnn1,4,test,4,PM,0.488037109375
5,ecnn1,4,test,5,AM,0.483154296875
5,ecnn1,4,test,5,PM,0.4287109375
5,ecnn1,5,val,1,AM,0.9130859375
5,ecnn1,5,val,1,PM,0.8310546875
5,ecnn1,5,val,2,AM,0.88623046875
5,ecnn1,5,val,2,PM,0.908203125
5,ecnn1,5,test,3,AM,0.63623046875
5,ecnn1,5,test,3,PM,0.71484375
5,ecnn1,5,test,4,AM,0.5546875
5,ecnn1,5,test,4,PM,0.6533203125
5,ecnn1,5,test,5,AM,0.63818359375
5,ecnn1,5,test,5,PM,0.65234375
5,ecnn1,6,val,1,AM,0.83251953125
5,ecnn1,6,val,1,PM,0.80615234375
5,ecnn1,6,val,2,AM,0.7958984375
5,ecnn1,6,val,2,PM,0.8291015625
5,ecnn1,6,test,3,AM,0.4755859375
5,ecnn1,6,test,3,PM,0.62939453125
5,ecnn1,6,test,4,AM,0.6044921875
5,ecnn1,6,test,4,PM,0.50146484375
5,ecnn1,6,test,5,AM,0.25048828125
5,ecnn1,6,test,5,PM,0.41552734375
5,ecnn1,7,val,1,AM,0.67724609375
5,ecnn1,7,val,1,PM,0.767578125
5,ecnn1,7,val,2,AM,0.67578125
5,ecnn1,7,val,2,PM,0.7373046875
5,ecnn1,7,test,3,AM,0.56982421875
5,ecnn1,7,test,3,PM,0.56982421875
5,ecnn1,7,test,4,AM,0.42138671875
5,ecnn1,7,test,4,PM,0.5068359375
5,ecnn1,7,test,5,AM,0.494873046875
5,ecnn1,7,test,5,PM,0.493408203125
5,ecnn1,8,val,1,AM,0.7958984375
5,ecnn1,8,val,1,PM,0.73486328125
5,ecnn1,8,val,2,AM,0.71435546875
5,ecnn1,8,val,2,PM,0.82275390625
5,ecnn1,8,test,3,AM,0.26416015625
5,ecnn1,8,test,3,PM,0.35107421875
5,ecnn1,8,test,4,AM,0.49169921875
5,ecnn1,8,test,4,PM,0.44921875
5,ecnn1,8,test,5,AM,0.51904296875
5,ecnn1,8,test,5,PM,0.445556640625
5,ecnn1,10,val,1,AM,0.79736328125
5,ecnn1,10,val,1,PM,0.90478515625
5,ecnn1,10,val,2,AM,0.7822265625
5,ecnn1,10,val,2,PM,0.6796875
5,ecnn1,10,test,3,AM,0.481689453125
5,ecnn1,10,test,3,PM,0.405029296875
5,ecnn1,10,test,4,AM,0.4384765625
5,ecnn1,10,test,4,PM,0.642578125
5,ecnn1,10,test,5,AM,0.486328125
5,ecnn1,10,test,5,PM,0.361572265625
5,ecnn2,1,val,1,AM,0.59765625
5,ecnn2,1,val,1,PM,0.5791015625
5,ecnn2,1,val,2,AM,0.67529296875
5,ecnn2,1,val,2,PM,0.68212890625
5,ecnn2,1,test,3,AM,0.556640625
5,ecnn2,1,test,3,PM,0.39697265625
5,ecnn2,1,test,4,AM,0.64794921875
5,ecnn2,1,test,4,PM,0.60009765625
5,ecnn2,1,test,5,AM,0.58251953125
5,ecnn2,1,test,5,PM,0.57275390625
5,ecnn2,3,val,1,AM,0.55322265625
5,ecnn2,3,val,1,PM,0.724609375
5,ecnn2,3,val,2,AM,0.75390625
5,ecnn2,3,val,2,PM,0.7080078125
5,ecnn2,3,test,3,AM,0.6806640625
5,ecnn2,3,test,3,PM,0.419921875
5,ecnn2,3,test,4,AM,0.480712890625
5,ecnn2,3,test,4,PM,0.492431640625
5,ecnn2,3,test,5,AM,0.50390625
5,ecnn2,3,test,5,PM,0.354248046875
5,ecnn2,4,val,1,AM,0.57373046875
5,ecnn2,4,val,1,PM,0.60595703125
5,ecnn2,4,val,2,AM,0.72021484375
5,ecnn2,4,val,2,PM,0.70751953125
5,ecnn2,4,test,3,AM,0.387451171875
5,ecnn2,4,test,3,PM,0.371826171875
5,ecnn2,4,test,4,AM,0.362060546875
5,ecnn2,4,test,4,PM,0.37841796875
5,ecnn2,4,test,5,AM,0.391845703125
5,ecnn2,4,test,5,PM,0.396484375
5,ecnn2,5,val,1,AM,0.8603515625
5,ecnn2,5,val,1,PM,0.75048828125
5,ecnn2,5,val,2,AM,0.78955078125
5,ecnn2,5,val,2,PM,0.80859375
5,ecnn2,5,test,3,AM,0.52294921875
5,ecnn2,5,test,3,PM,0.6533203125
5,ecnn2,5,test,4,AM,0.4619140625
5,ecnn2,5,test,4,PM,0.58154296875
5,ecnn2,5,test,5,AM,0.57763671875
5,ecnn2,5,test,5,PM,0.53662109375
5,ecnn2,6,val,1,AM,0.72705078125
5,ecnn2,6,val,1,PM,0.6953125
5,ecnn2,6,val,2,AM,0.69189453125
5,ecnn2,6,val,2,PM,0.72607421875
5,ecnn2,6,test,3,AM,0.422119140625
5,ecnn2,6,test,3,PM,0.57958984375
5,ecnn2,6,test,4,AM,0.521484375
5,ecnn2,6,test,4,PM,0.486572265625
5,ecnn2,6,test,5,AM,0.193115234375
5,ecnn2,6,test,5,PM,0.38720703125
5,ecnn2,7,val,1,AM,0.435546875
5,ecnn2,7,val,1,PM,0.59033203125
5,ecnn2,7,val,2,AM,0.52587890625
5,ecnn2,7,val,2,PM,0.60888671875
5,ecnn2,7,test,3,AM,0.43408203125
5,ecnn2,7,test,3,PM,0.4970703125
5,ecnn2,7,test,4,AM,0.382568359375
5,ecnn2,7,test,4,PM,0.42919921875
5,ecnn2,7,test,5,AM,0.410400390625
5,ecnn2,7,test,5,PM,0.443115234375
5,ecnn2,8,val,1,AM,0.650390625
5,ecnn2,8,val,1,PM,0.634765625
5,ecnn2,8,val,2,AM,0.52294921875
5,ecnn2,8,val,2,PM,0.67529296875
5,ecnn2,8,test,3,AM,0.414794921875
5,ecnn2,8,test,3,PM,0.298583984375
5,ecnn2,8,test,4,AM,0.50244140625
5,ecnn2,8,test,4,PM,0.400146484375
5,ecnn2,8,test,5,AM,0.420654296875
5,ecnn2,8,test,5,PM,0.46875
5,ecnn2,10,val,1,AM,0.689453125
5,ecnn2,10,val,1,PM,0.80419921875
5,ecnn2,10,val,2,AM,0.65283203125
5,ecnn2,10,val,2,PM,0.59326171875
5,ecnn2,10,test,3,AM,0.439697265625
5,ecnn2,10,test,3,PM,0.38720703125
5,ecnn2,10,test,4,AM,0.4130859375
5,ecnn2,10,test,4,PM,0.61181640625
5,ecnn2,10,test,5,AM,0.4892578125
5,ecnn2,10,test,5,PM,0.353759765625
5,ecnn3,1,val,1,AM,0.712890625
5,ecnn3,1,val,1,PM,0.71875
5,ecnn3,1,val,2,AM,0.7373046875
5,ecnn3,1,val,2,PM,0.7470703125
5,ecnn3,1,test,3,AM,0.64013671875
5,ecnn3,1,test,3,PM,0.55322265625
5,ecnn3,1,test,4,AM,0.6904296875
5,ecnn3,1,test,4,PM,0.685546875
5,ecnn3,1,test,5,AM,0.6640625
5,ecnn3,1,test,5,PM,0.6357421875
5,ecnn3,3,val,1,AM,0.625
5,ecnn3,3,val,1,PM,0.74951171875
5,ecnn3,3,val,2,AM,0.79150390625
5,ecnn3,3,val,2,PM,0.81201171875
5,ecnn3,3,test,3,AM,0.66943359375
5,ecnn3,3,test,3,PM,0.51806640625
5,ecnn3,3,test,4,AM,0.4267578125
5,ecnn3,3,test,4,PM,0.556640625
5,ecnn3,3,test,5,AM,0.55615234375
5,ecnn3,3,test,5,PM,0.45361328125
5,ecnn3,4,val,1,AM,0.65771484375
5,ecnn3,4,val,1,PM,0.71484375
5,ecnn3,4,val,2,AM,0.7470703125
5,ecnn3,4,val,2,PM,0.8271484375
5,ecnn3,4,test,3,AM,0.40625
5,ecnn3,4,test,3,PM,0.373779296875
5,ecnn3,4,test,4,AM,0.374267578125
5,ecnn3,4,test,4,PM,0.395263671875
5,ecnn3,4,test,5,AM,0.38427734375
5,ecnn3,4,test,5,PM,0.419921875
5,ecnn3,5,val,1,AM,0.8994140625
5,ecnn3,5,val,1,PM,0.82568359375
5,ecnn3,5,val,2,AM,0.8759765625
5,ecnn3,5,val,2,PM,0.88671875
5,ecnn3,5,test,3,AM,0.63037109375
5,ecnn3,5,test,3,PM,0.7080078125
5,ecnn3,5,test,4,AM,0.52880859375
5,ecnn3,5,test,4,PM,0.64208984375
5,ecnn3,5,test,5,AM,0.630859375
5,ecnn3,5,test,5,PM,0.6181640625
5,ecnn3,6,val,1,AM,0.8359375
5,ecnn3,6,val,1,PM,0.7978515625
5,ecnn3,6,val,2,AM,0.8046875
5,ecnn3,6,val,2,PM,0.7958984375
5,ecnn3,6,test,3,AM,0.445068359375
5,ecnn3,6,test,3,PM,0.609375
5,ecnn3,6,test,4,AM,0.59765625
5,ecnn3,6,test,4,PM,0.52001953125
5,ecnn3,6,test,5,AM,0.229248046875
5,ecnn3,6,test,5,PM,0.39453125
5,ecnn3,7,val,1,AM,0.54443359375
5,ecnn3,7,val,1,PM,0.62939453125
5,ecnn3,7,val,2,AM,0.64111328125
5,ecnn3,7,val,2,PM,0.6845703125
5,ecnn3,7,test,3,AM,0.51220703125
5,ecnn3,7,test,3,PM,0.5400390625
5,ecnn3,7,test,4,AM,0.341552734375
5,ecnn3,7,test,4,PM,0.465576171875
5,ecnn3,7,test,5,AM,0.468994140625
5,ecnn3,7,test,5,PM,0.4619140625
5,ecnn3,8,val,1,AM,0.78759765625
5,ecnn3,8,val,1,PM,0.73193359375
5,ecnn3,8,val,2,AM,0.7392578125
5,ecnn3,8,val,2,PM,0.8349609375
5,ecnn3,8,test,3,AM,0.240234375
5,ecnn3,8,test,3,PM,0.368896484375
5,ecnn3,8,test,4,AM,0.455810546875
5,ecnn3,8,test,4,PM,0.462158203125
5,ecnn3,8,test,5,AM,0.480224609375
5,ecnn3,8,test,5,PM,0.382568359375
5,ecnn3,10,val,1,AM,0.79052734375
5,ecnn3,10,val,1,PM,0.87744140625
5,ecnn3,10,val,2,AM,0.76220703125
5,ecnn3,10,val,2,PM,0.6572265625
5,ecnn3,10,test,3,AM,0.436279296875
5,ecnn3,10,test,3,PM,0.396728515625
5,ecnn3,10,test,4,AM,0.387939453125
5,ecnn3,10,test,4,PM,0.6357421875
5,ecnn3,10,test,5,AM,0.474853515625
5,ecnn3,10,test,5,PM,0.345458984375
6,ecnn0,1,val,1,AM,0.72802734375
6,ecnn0,1,val,1,PM,0.77099609375
6,ecnn0,1,val,2,AM,0.779296875
6,ecnn0,1,val,2,PM,0.75830078125
6,ecnn0,1,test,3,AM,0.67529296875
6,ecnn0,1,test,3,PM,0.529296875
6,ecnn0,1,test,4,AM,0.71630859375
6,ecnn0,1,test,4,PM,0.7294921875
6,ecnn0,1,test,5,AM,0.6787109375
6,ecnn0,1,test,5,PM,0.67529296875
6,ecnn0,3,val,1,AM,0.77734375
6,ecnn0,3,val,1,PM,0.77783203125
6,ecnn0,3,val,2,AM,0.82666015625
6,ecnn0,3,val,2,PM,0.84423828125
6,ecnn0,3,test,3,AM,0.685546875
6,ecnn0,3,test,3,PM,0.58935546875
6,ecnn0,3,test,4,AM,0.339599609375
6,ecnn0,3,test,4,PM,0.55859375
6,ecnn0,3,test,5,AM,0.548828125
6,ecnn0,3,test,5,PM,0.458984375
6,ecnn0,4,val,1,AM,0.681640625
6,ecnn0,4,val,1,PM,0.767578125
6,ecnn0,4,val,2,AM,0.728515625
6,ecnn0,4,val,2,PM,0.83740234375
6,ecnn0,4,test,3,AM,0.44677734375
6,ecnn0,4,test,3,PM,0.40673828125
6,ecnn0,4,test,4,AM,0.3935546875
6,ecnn0,4,test,4,PM,0.414794921875
6,ecnn0,4,test,5,AM,0.409912109375
6,ecnn0,4,test,5,PM,0.41455078125
6,ecnn0,5,val,1,AM,0.9365234375
6,ecnn0,5,val,1,PM,0.88134765625
6,ecnn0,5,val,2,AM,0.9130859375
6,ecnn0,5,val,2,PM,0.93359375
6,ecnn0,5,test,3,AM,0.634765625
6,ecnn0,5,test,3,PM,0.720703125
6,ecnn0,5,test,4,AM,0.5390625
6,ecnn0,5,test,4,PM,0.650390625
6,ecnn0,5,test,5,AM,0.63525390625
6,ecnn0,5,test,5,PM,0.658203125
6,ecnn0,6,val,1,AM,0.8505859375
6,ecnn0,6,val,1,PM,0.78515625
6,ecnn0,6,val,2,AM,0.794921875
6,ecnn0,6,val,2,PM,0.80859375
6,ecnn0,6,test,3,AM,0.4482421875
6,ecnn0,6,test,3,PM,0.59716796875
6,ecnn0,6,test,4,AM,0.5595703125
6,ecnn0,6,test,4,PM,0.52001953125
6,ecnn0,6,test,5,AM,0.26708984375
6,ecnn0,6,test,5,PM,0.3798828125
6,ecnn0,7,val,1,AM,0.7138671875
6,ecnn0,7,val,1,PM,0.76953125
6,ecnn0,7,val,2,AM,0.67822265625
6,ecnn0,7,val,2,PM,0.77197265625
6,ecnn0,7,test,3,AM,0.5810546875
6,ecnn0,7,test,3,PM,0.595703125
6,ecnn0,7,test,4,AM,0.405029296875
6,ecnn0,7,test,4,PM,0.48779296875
6,ecnn0,7,test,5,AM,0.4521484375
6,ecnn0,7,test,5,PM,0.463623046875
6,ecnn0,8,val,1,AM,0.79443359375
6,ecnn0,8,val,1,PM,0.75732421875
6,ecnn0,8,val,2,AM,0.7578125
6,ecnn0,8,val,2,PM,0.853515625
6,ecnn0,8,test,3,AM,0.2310791015625
6,ecnn0,8,test,3,PM,0.3603515625
6,ecnn0,8,test,4,AM,0.483642578125
6,ecnn0,8,test,4,PM,0.46240234375
6,ecnn0,8,test,5,AM,0.460205078125
6,ecnn0,8,test,5,PM,0.401611328125
6,ecnn0,10,val,1,AM,0.8251953125
6,ecnn0,10,val,1,PM,0.900390625
6,ecnn0,10,val,2,AM,0.771484375
6,ecnn0,10,val,2,PM,0.69482421875
6,ecnn0,10,test,3,AM,0.460693359375
6,ecnn0,10,test,3,PM,0.381103515625
6,ecnn0,10,test,4,AM,0.443115234375
6,ecnn0,10,test,4,PM,0.650390625
6,ecnn0,10,test,5,AM,0.47802734375
6,ecnn0,10,test,5,PM,0.32275390625
6,ecnn1,1,val,1,AM,0.75927734375
6,ecnn1,1,val,1,PM,0.74462890625
6,ecnn1,1,val,2,AM,0.79248046875
6,ecnn1,1,val,2,PM,0.775390625
6,ecnn1,1,test,3,AM,0.65625
6,ecnn1,1,test,3,PM,0.440673828125
6,ecnn1,1,test,4,AM,0.7177734375
6,ecnn1,1,test,4,PM,0.72900390625
6,ecnn1,1,test,5,AM,0.6494140625
6,ecnn1,1,test,5,PM,0.67431640625
6,ecnn1,3,val,1,AM,0.6826171875
6,ecnn1,3,val,1,PM,0.78857421875
6,ecnn1,3,val,2,AM,0.81787109375
6,ecnn1,3,val,2,PM,0.82421875
6,ecnn1,3,test,3,AM,0.6875
6,ecnn1,3,test,3,PM,0.5107421875
6,ecnn1,3,test,4,AM,0.481689453125
6,ecnn1,3,test,4,PM,0.51806640625
6,ecnn1,3,test,5,AM,0.5205078125
6,ecnn1,3,test,5,PM,0.40234375
6,ecnn1,4,val,1,AM,0.62548828125
6,ecnn1,4,val,1,PM,0.6962890625
6,ecnn1,4,val,2,AM,0.71240234375
6,ecnn1,4,val,2,PM,0.77734375
6,ecnn1,4,test,3,AM,0.48876953125
6,ecnn1,4,test,3,PM,0.432373046875
6,ecnn1,4,test,4,AM,0.454345703125
6,ecnn1,4,test,4,PM,0.5185546875
6,ecnn1,4,test,5,AM,0.51220703125
6,ecnn1,4,test,5,PM,0.430419921875
6,ecnn1,5,val,1,AM,0.900390625
6,ecnn1,5,val,1,PM,0.83349609375
6,ecnn1,5,val,2,AM,0.87255859375
6,ecnn1,5,val,2,PM,0.91064453125
6,ecnn1,5,test,3,AM,0.6494140625
6,ecnn1,5,test,3,PM,0.74169921875
6,ecnn1,5,test,4,AM,0.52392578125
6,ecnn1,5,test,4,PM,0.6484375
6,ecnn1,5,test,5,AM,0.6494140625
6,ecnn1,5,test,5,PM,0.6396484375
6,ecnn1,6,val,1,AM,0.8603515625
6,ecnn1,6,val,1,PM,0.798828125
6,ecnn1,6,val,2,AM,0.86376953125
6,ecnn1,6,val,2,PM,0.84033203125
6,ecnn1,6,test,3,AM,0.474365234375
6,ecnn1,6,test,3,PM,0.60205078125
6,ecnn1,6,test,4,AM,0.60302734375
6,ecnn1,6,test,4,PM,0.525390625
6,ecnn1,6,test,5,AM,0.245361328125
6,ecnn1,6,test,5,PM,0.442138671875
6,ecnn1,7,val,1,AM,0.693359375
6,ecnn1,7,val,1,PM,0.76318359375
6,ecnn1,7,val,2,AM,0.6640625
6,ecnn1,7,val,2,PM,0.7431640625
6,ecnn1,7,test,3,AM,0.580078125
6,ecnn1,7,test,3,PM,0.57958984375
6,ecnn1,7,test,4,AM,0.3974609375
6,ecnn1,7,test,4,PM,0.51513671875
6,ecnn1,7,test,5,AM,0.48291015625
6,ecnn1,7,test,5,PM,0.484130859375
6,ecnn1,8,val,1,AM,0.755859375
6,ecnn1,8,val,1,PM,0.7021484375
6,ecnn1,8,val,2,AM,0.70654296875
6,ecnn1,8,val,2,PM,0.79736328125
6,ecnn1,8,test,3,AM,0.278076171875
6,ecnn1,8,test,3,PM,0.3408203125
6,ecnn1,8,test,4,AM,0.48291015625
6,ecnn1,8,test,4,PM,0.44140625
6,ecnn1,8,test,5,AM,0.54345703125
6,ecnn1,8,test,5,PM,0.456787109375
6,ecnn1,10,val,1,AM,0.80126953125
6,ecnn1,10,val,1,PM,0.908203125
6,ecnn1,10,val,2,AM,0.7490234375
6,ecnn1,10,val,2,PM,0.71240234375
6,ecnn1,10,test,3,AM,0.45703125
6,ecnn1,10,test,3,PM,0.40234375
6,ecnn1,10,test,4,AM,0.42724609375
6,ecnn1,10,test,4,PM,0.65966796875
6,ecnn1,10,test,5,AM,0.46826171875
6,ecnn1,10,test,5,PM,0.32958984375
6,ecnn2,1,val,1,AM,0.60302734375
6,ecnn2,1,val,1,PM,0.572265625
